"x","y"
0.250597214074589,-0.505225909391889
0.590617350223138,-0.506976659062059
0.0581640775006594,0.3334335161847
0.65077911350411,-0.928131256229089
-0.574924284428377,1.75730285531032
0.883071186917987,-0.541642661931373
1.96170541078844,-0.251652667650542
-0.754626607274095,1.73789082122347
-0.389178778658694,-0.122469880615631
-1.14057721548029,0.294399473990569
-1.49659718726204,-1.16468571900635
1.91439486706434,-0.279262871761967
-0.919574767016919,-0.56501934219576
-1.80531490403841,0.0154971782035198
1.82712270390254,-0.771133452621736
-0.300867527091322,0.0357059067887095
-0.562990357869094,-0.475614472266974
0.0108930027048077,1.4212311581733
0.465639415558335,0.554877012130497
-1.98501042525906,-0.0313013102962328
0.470151379592175,0.820496823506498
-0.195973572314819,0.483337352807331
-1.67981872942509,-0.216312666012586
0.706614141235993,0.901407834617282
0.112094933005867,0.484508541851705
0.473657190688055,-0.335282151145088
0.814744109314124,-0.279915703120401
0.751878200308754,0.794631140077511
0.693790371965224,-0.379987554284843
-1.77401914001979,-0.0333522216468163
-0.998067421798868,-0.444444227478614
0.754572984656717,1.29733020993088
0.15997499459304,0.359408478633343
0.378927691674753,-0.94581544994293
0.843011736220831,-1.85305828792279
-0.178231650349461,-1.51423767021813
-1.10174810318381,0.713544992685289
0.250662231759352,0.424301069487517
0.659433852288682,1.1822308352874
0.85150040808804,-1.82091258644278
-0.114634108332195,-1.43215262730347
-0.905900599584324,1.4893484694991
0.075476780356527,-0.0855190878336227
0.723796386972824,-0.635643242776807
0.0711818759251707,0.291628870414186
0.241720459521312,0.431948148286595
-0.176182542562436,0.406565120828636
1.66913533700287,-0.441332520632257
1.00097360312115,-0.400729721116427
0.523475827560298,-0.272070244300432
-1.25778457386182,1.4755036454534
-0.186615891674406,1.13535885922492
0.836866407027965,1.36428800982242
0.0159633850322173,1.42684332283283
1.04036361788895,-0.665994243295139
0.984010130801293,-1.7670949406829
0.0750108251581091,1.07237534859706
-0.454771310443335,-1.87654828838455
0.674440358119353,1.29057035079814
-1.06844098405407,0.32937221618412
-0.443648337496216,-0.254348718465492
-1.28826914048243,0.771201924502731
0.745999182772563,1.68684829401094
-1.19156314773379,0.799583032037566
0.840201056082331,1.70851471999296
0.319833052171482,-0.400925537079727
0.367823660887762,-0.408369609406178
-1.41828451956918,-0.835077704480289
-1.7320611583004,-0.131396591373004
-1.08730952085679,-0.588685036342787
-1.14016124369359,1.20099993193369
-1.17152453639117,-0.843944828768899
1.82196468300184,-0.425063909669335
0.491097727527272,-0.854968938634462
-0.464268548728366,-0.348974608855559
-0.111136371423489,-1.43066773138706
0.940180970831444,-1.72484331278608
-0.327161220014055,-1.59822588487857
1.73910735959338,-0.694160415915517
-1.27794322535434,-0.559431452472751
-0.24510329476872,0.972708590661567
-0.459985060788114,-0.367474367974192
0.786466365294864,0.833815987876171
0.477771076816198,0.75593438293716
-1.68666981863816,-0.212509541528093
-1.2302134918704,0.755041533492199
1.22681327469227,-0.0565227681244224
-1.22459444755892,1.03002656521376
1.89954343340944,-0.342152376234938
0.46661828886028,-0.467049321499908
0.0246574342842356,1.35595716375269
0.457006446849689,0.607994976740553
-0.36303993850447,-0.197382161941036
1.01160308038299,-1.69915786588352
0.596357044149122,0.749422819337733
1.93205776097244,-0.620045383705253
-0.128931806819602,1.09259472638231
1.29839191913464,0.339656483954355
-1.0601179402897,1.2429042415079
-0.28631443855308,-1.81261588135725
-0.733210167094796,1.73491657016006
-0.300972769440449,-1.52618339156596
1.42755709508824,0.282469359949803
0.870814658550504,1.74973537377728
-1.06736603475075,1.0709811144126
0.854524205811917,1.19219498604162
0.522578500623381,0.751776234022195
0.103374496374026,1.35373462748605
-0.943269922243149,1.18534282083566
-1.02606003389425,1.1779509772475
-1.27579732483556,1.4563935291477
0.374331719038853,-0.106518036671735
-0.904201168461403,-0.672754576221127
0.663841232195176,-0.727345034512512
-1.1659141220986,1.1043276588204
-1.05859466881811,0.271107101054531
-1.06808861599424,1.43247315719358
0.940771883340244,-0.609266531522161
0.848403425853606,1.03938986251612
0.956050039737587,0.930339378428118
-2.025538115428,-0.0356742597913338
-0.883648193365202,-0.561144856086726
-0.76848802661395,1.90107692208263
0.820129119214755,1.53380632960071
1.89245414104758,-0.254367238207537
-1.19679086700747,-0.742286773543072
-1.10041193734798,-0.647947235432387
1.7844882164643,-0.234753340325896
1.8641488004707,-0.682805932803588
-0.136694923256021,1.28180350345743
-0.971043736542973,0.335141317890246
-1.23128863620239,0.764386102026083
-1.50870710282256,-0.837419775996936
-0.315518300617507,1.04042925342636
-0.178762674427669,0.257684036612102
0.639627861399014,1.08672230987744
-0.729715106954664,-0.452775603081979
-0.244039608371427,-1.47756788421283
-1.15711515960834,1.10909786500409
-1.26025534339716,0.350350638626421
0.0590866192074861,1.07400210378663
0.428702690880807,-0.970416300485144
0.513132920558828,-0.873613037473268
-1.30077752400601,0.939022643065447
-0.150919120311272,0.335333984521942
-0.771371525584242,1.87408648134779
-1.40870731952711,-0.89395535067185
-1.45239476678548,-1.09310015747829
0.855475385041913,-0.568553505400174
0.540552830948001,-0.318977058101898
0.445404166553441,-0.418442147333944
0.0897767777444488,1.32638900903469
-1.19971171396915,-0.61252514214628
-0.590231670748491,1.82111595004913
1.15381959969331,-0.308369914166727
0.892718036575868,-0.456104362977324
-1.40785750645131,-0.972727296738614
0.594366532727713,-1.96188837453886
-1.54003246244272,-0.970298576797558
-0.86208370204246,0.728896005473474
1.3622404069868,0.18874798267971
-0.128252268404844,-1.57489025740581
0.858234504474274,-1.69348460976489
0.914829071383688,1.82927731748624
-1.53662048451844,-0.897880421177894
-1.22948988672636,1.29811202453414
1.73511305042202,-0.811116725657605
-0.216666894921774,-0.125322500590648
-1.17749273078933,1.15113843194303
0.682792656185075,-0.534020248251498
-1.85585049070113,-0.0437013754026706
1.71698269715684,-0.142844043868705
-0.552567781653598,-1.82980858424946
-1.62804944011704,-1.05112408216177
1.48087244984436,-0.022590579028082
0.284940325529676,0.625551302017215
0.790919893861746,-0.0983354655931717
-1.03715953026453,1.13391367833095
-1.83188804867484,-0.226812799561664
0.046631792996122,1.04169754221684
-0.309331625345392,-1.84835117985195
-1.77235103537791,-0.203248193385102
0.77270541010158,1.25544053220705
-1.19197743739815,0.73113359164335
0.650190395067912,-0.339049030445938
-1.23513816096061,0.28336446688025
-0.447504688258091,-1.71238282900697
0.618596310311218,-0.823310909759896
-0.279450867504763,-0.165847433579313
-0.865712332446865,1.41313982852665
-0.117760442382323,0.907179221679086
-0.190283596073988,1.21074914777346
-1.11272119659365,-0.698734415953228
0.639511087979436,-0.528557913739799
0.91403852264672,-0.467636239856177
0.671072627325871,-0.251163598748521
-1.08587810789146,0.153719982258087
-0.124557606166562,1.29811768218295
-0.210064857327577,1.39280099910197
-2.01082539591869,-0.0573094850943129
-0.430960356940906,-1.96113181032882
-0.720791569897803,1.87726769645098
1.78355244449968,-0.72421774822928
-1.42966129795914,-0.903331691223691
0.757797540023647,1.6539864958385
-1.20902984279414,1.30560141379147
-1.14738998155858,1.09944572104024
1.68430881175852,-0.294174092933175
0.779713302369918,1.05355873327479
0.918318329420718,1.81606642880934
-0.287963759495636,-1.77229050172453
0.89197741517988,-1.53119537165822
-0.31406933507136,-1.76140574281491
-0.236517571756763,-1.8310602345358
0.605513933016464,-1.03916618154039
0.594666291802271,-1.85856017023578
-0.947362623381393,0.328284721323888
0.843364469959427,-1.72958408804787
-0.0451175898409444,0.214710124840405
-0.689695685893196,-0.431907212154496
0.574294327695708,-0.911956038276844
0.483358550860795,0.625807958607883
-0.236886541632612,-1.61110718067446
0.876275022655711,-0.441707068131659
0.652712237737694,0.743754022449699
-0.786803998421236,1.6398623288665
-0.28853218276027,0.0159733209108661
0.22200615648781,-0.351880856652463
0.869869257045026,0.830355179014969
-1.43369995177563,-0.731231978597009
-0.811149769309616,-0.594922301520522
-1.13822760750974,-0.648998331822924
-0.192531111408524,1.32349806197275
-0.197905014426075,0.477642525160725
-1.51964977175899,-1.00579656061427
0.094191212813286,1.08723732314044
-0.419315462879016,-0.369247358056931
-0.801139069278625,0.586543680764332
-0.835528475665607,0.444988889446281
-1.28536587048014,0.915040343546503
-1.83695148066782,-0.189772997750052
0.0957498649245076,1.34860316788416
-1.21622664471348,0.249694600384447
0.422418111213488,-0.958262277328358
-1.00843443922037,-0.685363942561574
-1.18143060353765,-0.948188318020842
-1.24474649245504,0.693647459867907
1.80749184876365,-0.719020849418474
-0.989979972674752,-0.712031451391096
0.408324290827946,-0.36304696514214
-0.698588554690803,-0.448081315299093
-0.886296560888348,1.75797909762935
-1.13180360671787,1.25409523807831
-0.282775996721896,-0.172009886802837
0.730714419778831,1.21201579222266
-1.06268707741334,-0.689051113115621
-0.425761453154065,-0.413774196881732
1.8782916461896,-0.121833562345478
0.328142760850148,-0.523980875851248
1.11168194780643,-0.454053200516318
-0.0742507393832783,1.01452151387887
-1.0889403994002,0.342071185189243
1.11803954133422,-0.360541239862826
0.959395902940805,-0.152012149500051
0.119993277450303,0.413337521547409
-0.660215395059542,1.72461112104452
-0.985952630521453,0.443867114250885
1.87379842928721,-0.660025256577798
-0.827174251691711,-0.740744771604915
