41171
         105      110317  5.5450568E-04  0.1211393       19.84000    
         106      110319  8.8128156E-04  0.1215367       18.55000    
         107      110320  9.6670329E-04  0.1215540       19.19000    
         108      110324  1.0360653E-03  0.1224719       19.89000    
         109      110327  9.8150142E-04  0.1255098       19.56000    
         110      110329  8.3745597E-04  0.1270509       19.35000    
         111      110333  9.7436941E-04  0.1280028       19.44000    
         112      110334  9.3038805E-04  0.1280448       19.48000    
         113      110335  1.1135661E-03  0.1301745       19.85000    
         114      110338  1.0428877E-03  0.1322761       19.86000    
         115      110339  8.4033777E-04  0.1324076       19.78000    
         116      110340  6.0279190E-04  0.1329670       19.66000    
         117      110341  4.6231557E-04  0.1330124       18.93000    
         118      110342  6.7962438E-04  0.1331765       19.50000    
         119      110345  6.8505964E-04  0.1352321       19.96000    
         120      110346  5.9833599E-04  0.1360997       19.58000    
         121      110353  1.0360510E-03  0.1387123       19.92000    
         122      110355  5.7438487E-04  0.1392612       19.87000    
         123      110357  5.5761356E-04  0.1413813       19.81000    
         124      110358  9.8451774E-04  0.1422716       19.89000    
         125      110359  9.8761986E-04  0.1423374       19.78000    
         126      110360  6.1953976E-04  0.1425714       18.97000    
         127      110361  5.7473563E-04  0.1426691       19.24000    
         128      110363  1.1453491E-03  0.1431245       19.86000    
         129      110364  1.0088539E-03  0.1431526       18.90000    
         130      110365  6.8299839E-04  0.1432651       19.09000    
         131      110368  9.5558871E-04  0.1451212       19.42000    
         132      110369  1.1560912E-03  0.1460467       19.59000    
         133      110370  5.3291232E-04  0.1471979       19.04000    
         134      110371  9.7600784E-04  0.1473504       18.92000    
         135      110372  1.1049110E-03  0.1473866       19.90000    
         136      110374  7.0806802E-04  0.1474058       18.96000    
         137      110377  5.5608567E-04  0.1478544       18.91000    
         138      110378  1.0838108E-03  0.1481202       18.88000    
         139      110380  1.0407579E-03  0.1501491       19.36000    
         140      110381  1.0690290E-03  0.1507003       19.40000    
         141      110383  1.0206896E-03  0.1521908       19.41000    
         142      110384  6.3686189E-04  0.1524369       19.08000    
         143      110389  1.0883850E-03  0.1554355       19.32000    
         144      110391  8.8819588E-04  0.1561511       19.23000    
         145      110393  1.1543179E-03  0.1562666       19.79000    
         146      110396  9.3132834E-04  0.1567629       19.59000    
         147      110398  9.8881032E-04  0.1572793       19.76000    
         148      110400  1.0055775E-03  0.1589285       19.47000    
         149      110401  6.6395471E-04  0.1590520       19.24000    
         150      110402  9.9605881E-04  0.1590641       19.86000    
         151      110410  6.7108800E-04  0.1604605       19.33000    
         152      110411  1.1021475E-03  0.1604973       18.69000    
         153      110413  7.7190396E-04  0.1607745       19.80000    
         154      110414  6.8018842E-04  0.1608089       19.28000    
         155      110417  8.9917507E-04  0.1629309       19.03000    
         156      110419  1.0610116E-03  0.1648101       19.84000    
         157      110420  1.1358828E-03  0.1674757       19.81000    
         158      110427  1.5196229E-03  7.8386948E-02   18.87000    
         159      110431  1.3690105E-03  7.9513870E-02   18.85000    
         160      110437  1.5510988E-03  8.2113713E-02   18.78000    
         161      110438  1.2502164E-03  8.2693346E-02   18.99000    
         162      110445  1.3600389E-03  8.9055106E-02   19.52000    
         163      110447  1.1231230E-03  9.0963066E-02   19.10000    
         164      110450  1.3303617E-03  9.3782485E-02   19.67000    
         165      110451  1.2203162E-03  9.4717450E-02   19.83000    
         166      110453  1.4419243E-03  9.8201469E-02   19.01000    
         167      110454  1.6756818E-03  9.8626643E-02   19.58000    
         168      110455  1.1470093E-03  9.8822653E-02   19.78000    
         169      110457  1.6073489E-03  9.9532783E-02   19.74000    
         170      110458  1.5747213E-03  9.9596500E-02   19.82000    
         171      110459  1.6762586E-03  9.9670537E-02   19.15000    
         172      110464  1.5206350E-03  0.1003992       19.93000    
         173      110465  1.6331150E-03  0.1005704       19.33000    
         174      110467  1.5009252E-03  0.1024437       20.00000    
         175      110468  1.5994669E-03  0.1044170       19.76000    
         176      110470  1.5918077E-03  0.1069131       18.56000    
         177      110471  1.5577230E-03  0.1069695       19.76000    
         178      110472  1.6999848E-03  0.1080294       19.53000    
         179      110473  1.7134652E-03  0.1084664       19.09000    
         180      110475  1.2459316E-03  0.1095618       19.97000    
         181      110476  1.4065236E-03  0.1097093       19.84000    
         182      110478  1.4320646E-03  0.1106438       19.68000    
         183      110479  1.4216809E-03  0.1106736       19.86000    
         184      110480  1.4933075E-03  0.1113405       19.69000    
         185      110481  1.2778896E-03  0.1117587       19.32000    
         186      110482  1.6513198E-03  0.1121981       19.31000    
         187      110483  1.1931848E-03  0.1127465       19.40000    
         188      110484  1.5448512E-03  0.1138553       19.82000    
         189      110485  1.2792881E-03  0.1146139       19.51000    
         190      110486  1.2261763E-03  0.1148596       19.16000    
         191      110490  1.0951008E-03  0.1167133       19.86000    
         192      110491  1.1772264E-03  0.1167660       19.96000    
         193      110493  1.3008743E-03  0.1170992       19.78000    
         194      110495  1.1542515E-03  0.1182798       18.61000    
         195      110496  1.0885677E-03  0.1189205       19.46000    
         196      110499  1.3956878E-03  0.1199687       19.45000    
         197      110500  1.2182938E-03  0.1200996       19.50000    
         198      110501  1.7266354E-03  0.1202829       19.84000    
         199      110502  1.6243380E-03  0.1203180       18.59000    
         200      110504  1.2179499E-03  0.1211862       19.58000    
         201      110508  1.6436626E-03  0.1217583       19.63000    
         202      110509  1.3497408E-03  0.1217957       19.71000    
         203      110510  1.2338242E-03  0.1223364       19.72000    
         204      110513  1.3448033E-03  0.1264653       18.59000    
         205      110514  1.2000698E-03  0.1283600       19.71000    
         206      110515  1.7523029E-03  0.1283728       19.11000    
         207      110516  1.4076338E-03  0.1286158       18.84000    
         208      110517  1.5657293E-03  0.1287006       19.55000    
         209      110520  1.6459234E-03  0.1294357       19.59000    
         210      110521  1.1489680E-03  0.1303009       19.42000    
         211      110522  1.4363315E-03  0.1314254       18.97000    
         212      110524  1.6556894E-03  0.1316446       18.89000    
         213      110527  1.7978392E-03  0.1365851       19.50000    
         214      110529  1.3782586E-03  0.1384709       18.94000    
         215      110532  1.2490123E-03  0.1397836       19.59000    
         216      110534  1.6652193E-03  0.1409161       19.78000    
         217      110535  1.3404606E-03  0.1409736       19.14000    
         218      110536  1.7729357E-03  0.1413167       18.78000    
         219      110540  1.7993583E-03  0.1426354       19.06000    
         220      110541  1.3978797E-03  0.1427833       19.37000    
         221      110542  1.4999971E-03  0.1434855       19.13000    
         222      110546  1.4635257E-03  0.1443087       19.78000    
         223      110548  1.3377010E-03  0.1447185       19.12000    
         224      110549  1.4608401E-03  0.1449035       19.01000    
         225      110550  1.5457456E-03  0.1452332       19.76000    
         226      110551  1.4396767E-03  0.1452439       19.04000    
         227      110553  1.3327769E-03  0.1459315       19.80000    
         228      110554  1.3518344E-03  0.1459539       19.66000    
         229      110555  1.4635958E-03  0.1464968       19.83000    
         230      110557  1.2902140E-03  0.1472576       18.90000    
         231      110559  1.2254395E-03  0.1479188       18.99000    
         232      110560  1.2717539E-03  0.1480076       19.33000    
         233      110563  1.1874391E-03  0.1507635       19.95000    
         234      110565  1.6449754E-03  0.1524791       18.92000    
         235      110567  1.2798071E-03  0.1541038       18.96000    
         236      110571  1.7305722E-03  0.1557155       19.66000    
         237      110573  1.5045932E-03  0.1576183       19.57000    
         238      110575  1.4853647E-03  0.1584014       19.58000    
         239      110580  1.5799142E-03  0.1611439       18.83000    
         240      110581  1.3618933E-03  0.1614589       19.66000    
         241      110582  1.2699697E-03  0.1618929       19.68000    
         242      110583  1.2111760E-03  0.1621020       18.87000    
         243      110584  1.2793589E-03  0.1621557       19.62000    
         244      110587  1.4148275E-03  0.1633682       18.81000    
         245      110588  1.2429513E-03  0.1641965       19.74000    
         246      110592  1.8094503E-03  0.1662143       19.96000    
         247      110594  1.6657190E-03  0.1679845       19.81000    
         248      110595  1.6094990E-03  0.1680736       19.09000    
         249      110600  1.3952833E-03  0.1692041       19.49000    
         250      110602  2.0030937E-03  7.6995179E-02   19.62000    
         251      110605  2.2820046E-03  7.9965405E-02   19.48000    
         252      110609  2.3069845E-03  8.0915891E-02   19.80000    
         253      110611  2.1122578E-03  8.1869230E-02   19.91000    
         254      110614  2.1423025E-03  8.5097715E-02   19.05000    
         255      110615  1.8428424E-03  8.5756585E-02   19.36000    
         256      110618  2.1568751E-03  8.7944500E-02   19.71000    
         257      110620  2.2611446E-03  9.0086415E-02   19.34000    
         258      110623  1.9038265E-03  9.0965196E-02   18.61000    
         259      110624  1.9198036E-03  9.1062196E-02   19.60000    
         260      110625  2.3089857E-03  9.1218591E-02   19.64000    
         261      110627  2.0858424E-03  9.1543235E-02   18.95000    
         262      110628  1.9758232E-03  9.1591038E-02   19.20000    
         263      110630  2.2853520E-03  9.5149219E-02   19.87000    
         264      110633  1.7041935E-03  9.9771604E-02   19.11000    
         265      110634  1.9906894E-03  0.1000779       19.35000    
         266      110635  1.9697621E-03  0.1003295       19.71000    
         267      110636  1.8784427E-03  0.1019576       20.00000    
         268      110637  2.2677062E-03  0.1036171       19.64000    
         269      110638  2.0196075E-03  0.1036722       19.36000    
         270      110639  2.3153611E-03  0.1039928       19.83000    
         271      110641  2.0224899E-03  0.1044735       19.22000    
         272      110643  1.8756159E-03  0.1070217       18.61000    
         273      110647  2.3852552E-03  0.1100011       19.51000    
         274      110649  1.9246798E-03  0.1125083       19.51000    
         275      110650  2.1936372E-03  0.1125830       19.71000    
         276      110652  2.0800494E-03  0.1132863       18.75000    
         277      110656  2.2330538E-03  0.1143285       19.28000    
         278      110657  1.9326247E-03  0.1146032       19.65000    
         279      110660  1.9744583E-03  0.1169650       18.97000    
         280      110662  2.0355273E-03  0.1174479       19.58000    
         281      110663  2.0864941E-03  0.1174511       19.44000    
         282      110664  1.9829844E-03  0.1174797       19.31000    
         283      110667  2.1999802E-03  0.1185149       19.50000    
         284      110668  2.0232899E-03  0.1185164       18.88000    
         285      110669  2.0090931E-03  0.1185983       19.99000    
         286      110670  2.3203862E-03  0.1196833       19.50000    
         287      110674  1.8154408E-03  0.1205787       19.21000    
         288      110675  2.1789516E-03  0.1206256       19.38000    
         289      110676  1.9797175E-03  0.1207075       19.36000    
         290      110679  2.4214634E-03  0.1216260       18.80000    
         291      110682  1.8815496E-03  0.1222716       19.76000    
         292      110683  2.1428177E-03  0.1225598       19.36000    
         293      110684  2.1256492E-03  0.1226431       18.90000    
         294      110685  2.2881471E-03  0.1232068       19.32000    
         295      110689  1.8596795E-03  0.1236334       18.91000    
         296      110693  2.3484253E-03  0.1264580       18.72000    
         297      110696  2.0886795E-03  0.1278251       19.65000    
         298      110697  1.8741280E-03  0.1281544       19.82000    
         299      110698  1.9686285E-03  0.1282738       19.03000    
         300      110700  2.0013801E-03  0.1283222       19.91000    
         301      110701  2.0594662E-03  0.1285512       19.81000    
         302      110703  2.3888461E-03  0.1302188       19.91000    
         303      110707  1.9672951E-03  0.1339577       19.96000    
         304      110711  2.3380809E-03  0.1378402       19.98000    
         305      110712  1.9553392E-03  0.1388799       19.28000    
         306      110713  2.2626580E-03  0.1405288       19.96000    
         307      110714  2.2875641E-03  0.1405709       19.78000    
         308      110716  2.1090063E-03  0.1418544       18.62000    
         309      110720  2.0333317E-03  0.1428465       20.00000    
         310      110723  2.3710956E-03  0.1431171       19.53000    
         311      110724  2.0399133E-03  0.1432926       19.56000    
         312      110725  2.0219942E-03  0.1434252       19.97000    
         313      110726  2.0838764E-03  0.1436765       19.02000    
         314      110728  1.8791941E-03  0.1443590       19.10000    
         315      110729  2.2828893E-03  0.1449485       19.41000    
         316      110730  2.3082285E-03  0.1454826       19.07000    
         317      110731  1.8869364E-03  0.1457312       19.92000    
         318      110732  2.3404281E-03  0.1458401       19.13000    
         319      110733  2.0043890E-03  0.1462703       19.66000    
         320      110734  2.1983893E-03  0.1471122       19.72000    
         321      110735  2.0303796E-03  0.1511247       19.20000    
         322      110736  2.2357979E-03  0.1521700       18.66000    
         323      110738  1.9798740E-03  0.1524594       19.88000    
         324      110740  1.9449580E-03  0.1526500       19.81000    
         325      110743  2.3082034E-03  0.1535776       18.72000    
         326      110744  2.4938509E-03  0.1541520       19.60000    
         327      110746  2.3442737E-03  0.1553465       19.67000    
         328      110750  2.0056833E-03  0.1568868       19.85000    
         329      110753  2.2353807E-03  0.1585546       18.56000    
         330      110754  2.1683397E-03  0.1586440       19.73000    
         331      110757  1.9160656E-03  0.1598247       19.64000    
         332      110758  2.4283463E-03  0.1604672       19.95000    
         333      110760  2.4364777E-03  0.1612794       19.40000    
         334      110762  2.4028507E-03  0.1632188       18.54000    
         335      110765  2.1940970E-03  0.1668153       18.73000    
         336      110771  2.0094425E-03  0.1689362       19.87000    
         337      110772  2.1348104E-03  0.1698450       19.59000    
         338      110775  2.3359091E-03  7.7956386E-02   19.82000    
         339      110780  2.9675639E-03  8.0926538E-02   18.93000    
         340      110783  2.3435333E-03  8.3203010E-02   20.00000    
         341      110784  2.6275585E-03  8.3385572E-02   20.00000    
         342      110786  2.4143762E-03  8.3824657E-02   19.91000    
         343      110788  2.6070341E-03  8.8002823E-02   18.61000    
         344      110790  2.9794297E-03  8.9608714E-02   18.58000    
         345      110794  2.6825829E-03  9.2408359E-02   19.82000    
         346      110798  2.3659512E-03  9.3287140E-02   18.89000    
         347      110802  2.4851202E-03  9.5620662E-02   18.65000    
         348      110804  2.3796696E-03  9.8275967E-02   19.86000    
         349      110807  2.4712496E-03  0.1015981       19.17000    
         350      110808  2.6386022E-03  0.1019367       19.94000    
         351      110809  2.4312234E-03  0.1022292       19.73000    
         352      110810  2.8385408E-03  0.1022934       19.80000    
         353      110812  2.4218932E-03  0.1035404       18.76000    
         354      110813  2.5780655E-03  0.1039309       18.98000    
         355      110815  2.8106265E-03  0.1050268       19.85000    
         356      110816  2.6172013E-03  0.1052936       19.89000    
         357      110817  2.6415491E-03  0.1056919       19.29000    
         358      110818  2.5558835E-03  0.1064389       19.29000    
         359      110819  2.7656944E-03  0.1065883       19.10000    
         360      110820  2.6700355E-03  0.1066480       19.14000    
         361      110821  2.8614893E-03  0.1066637       18.74000    
         362      110824  2.7018958E-03  0.1077378       20.00000    
         363      110825  2.3875062E-03  0.1079094       19.48000    
         364      110826  2.6368320E-03  0.1091853       19.15000    
         365      110828  2.9847827E-03  0.1108513       18.83000    
         366      110831  2.8924497E-03  0.1162000       19.25000    
         367      110832  2.8575845E-03  0.1172449       19.52000    
         368      110834  2.8317210E-03  0.1173973       18.90000    
         369      110835  2.7825243E-03  0.1179373       19.35000    
         370      110836  2.4448461E-03  0.1187295       19.31000    
         371      110838  2.6365365E-03  0.1201680       19.47000    
         372      110839  2.8003594E-03  0.1201748       19.17000    
         373      110842  2.4599449E-03  0.1208306       19.40000    
         374      110844  2.4456934E-03  0.1210182       19.04000    
         375      110845  3.0873965E-03  0.1212217       19.31000    
         376      110849  2.4678081E-03  0.1226038       19.81000    
         377      110850  2.7465343E-03  0.1230937       18.77000    
         378      110855  2.6796237E-03  0.1240849       19.55000    
         379      110856  2.5933217E-03  0.1243512       19.33000    
         380      110859  2.6688988E-03  0.1249146       19.96000    
         381      110860  2.9954428E-03  0.1262500       18.49000    
         382      110862  3.1054369E-03  0.1276047       18.94000    
         383      110865  3.0162833E-03  0.1293421       19.99000    
         384      110869  2.9591196E-03  0.1306285       19.55000    
         385      110874  2.8356449E-03  0.1343436       19.32000    
         386      110877  2.6518076E-03  0.1372075       18.65000    
         387      110878  3.0254298E-03  0.1372810       19.86000    
         388      110879  2.6575616E-03  0.1376137       19.98000    
         389      110882  3.1359901E-03  0.1396668       19.07000    
         390      110884  2.7270222E-03  0.1406458       19.11000    
         391      110885  3.1067170E-03  0.1415118       18.89000    
         392      110887  3.0674005E-03  0.1424639       19.61000    
         393      110888  2.5784126E-03  0.1426435       18.98000    
         394      110890  2.8443260E-03  0.1428815       18.87000    
         395      110891  2.6761356E-03  0.1431498       19.36000    
         396      110893  2.7736092E-03  0.1443758       18.92000    
         397      110896  3.0511422E-03  0.1448463       18.79000    
         398      110897  2.5343203E-03  0.1448648       19.21000    
         399      110898  2.9472671E-03  0.1449744       18.86000    
         400      110900  3.0767147E-03  0.1453128       19.61000    
         401      110901  2.6280710E-03  0.1458214       18.80000    
         402      110902  2.9156490E-03  0.1462294       19.59000    
         403      110903  2.5175596E-03  0.1467693       19.27000    
         404      110904  3.0398883E-03  0.1468286       19.83000    
         405      110908  3.1127024E-03  0.1524542       18.93000    
         406      110911  3.0558202E-03  0.1556242       19.39000    
         407      110912  2.5446513E-03  0.1578123       19.05000    
         408      110913  2.6525473E-03  0.1578300       19.23000    
         409      110916  2.5872074E-03  0.1592170       19.57000    
         410      110922  2.7930383E-03  0.1605926       18.51000    
         411      110925  3.0019644E-03  0.1646043       19.96000    
         412      110927  2.9289126E-03  0.1696310       19.84000    
         413      110929  2.7914792E-03  0.1698370       19.50000    
         414      110930  2.7471045E-03  0.1699354       19.99000    
         415      110931  3.0478835E-03  0.1699476       18.81000    
         416      110933  3.5485718E-03  7.7564031E-02   19.91000    
         417      110935  3.2968849E-03  7.9863273E-02   19.97000    
         418      110937  3.4535895E-03  8.0161549E-02   18.51000    
         419      110939  3.5596988E-03  8.0465078E-02   18.98000    
         420      110940  3.0866179E-03  8.1860311E-02   19.29000    
         421      110941  3.5184720E-03  8.2413919E-02   19.22000    
         422      110944  3.0700036E-03  8.3311871E-02   19.83000    
         423      110945  3.1505760E-03  8.4684260E-02   18.53000    
         424      110947  3.0305975E-03  8.7519199E-02   18.68000    
         425      110951  3.5882113E-03  9.2719018E-02   18.97000    
         426      110953  3.3221003E-03  9.3612507E-02   19.45000    
         427      110954  3.0620506E-03  9.4859533E-02   19.25000    
         428      110955  3.0337241E-03  9.4996557E-02   19.19000    
         429      110956  3.2796285E-03  9.5192693E-02   19.91000    
         430      110957  3.5314106E-03  9.6191913E-02   18.82000    
         431      110958  3.1450137E-03  9.6974351E-02   19.28000    
         432      110960  3.6882323E-03  0.1012911       19.02000    
         433      110962  3.1143720E-03  0.1024290       19.56000    
         434      110966  3.1011961E-03  0.1057359       19.55000    
         435      110972  3.3362086E-03  0.1085003       19.83000    
         436      110975  3.4458118E-03  0.1130642       19.42000    
         437      110976  3.5741718E-03  0.1133476       18.96000    
         438      110980  3.5633519E-03  0.1144426       19.77000    
         439      110982  3.1095657E-03  0.1148332       18.69000    
         440      110983  3.7285450E-03  0.1153921       19.82000    
         441      110985  3.4620345E-03  0.1165445       19.38000    
         442      110986  3.1838357E-03  0.1166690       18.72000    
         443      110987  3.6238790E-03  0.1171079       18.62000    
         444      110989  3.2806399E-03  0.1199183       19.15000    
         445      110990  3.5759204E-03  0.1204411       19.89000    
         446      110991  3.6024258E-03  0.1206166       19.24000    
         447      110992  3.5110507E-03  0.1208899       19.00000    
         448      110995  3.2019599E-03  0.1229195       18.91000    
         449      110997  3.1211372E-03  0.1236702       19.38000    
         450      110998  3.7409591E-03  0.1243889       19.49000    
         451      111002  3.7132197E-03  0.1253834       19.39000    
         452      111005  3.5766540E-03  0.1282018       18.54000    
         453      111007  3.3912424E-03  0.1284200       19.80000    
         454      111008  3.1427261E-03  0.1286447       19.13000    
         455      111009  3.1846534E-03  0.1295029       18.54000    
         456      111010  3.4514379E-03  0.1299223       19.53000    
         457      111012  3.6636819E-03  0.1318369       18.64000    
         458      111013  3.6964086E-03  0.1318408       19.30000    
         459      111025  3.5653554E-03  0.1420398       19.88000    
         460      111026  3.3958550E-03  0.1430353       19.45000    
         461      111029  3.3138134E-03  0.1438722       18.97000    
         462      111030  3.6383388E-03  0.1440242       19.56000    
         463      111036  3.3242938E-03  0.1460546       19.83000    
         464      111037  3.5079652E-03  0.1464884       19.33000    
         465      111040  3.6700463E-03  0.1512158       19.39000    
         466      111041  3.7894433E-03  0.1513982       18.76000    
         467      111042  3.2742780E-03  0.1521356       19.93000    
         468      111044  3.7230160E-03  0.1528692       18.55000    
         469      111046  3.4621584E-03  0.1534359       19.99000    
         470      111048  3.7948859E-03  0.1542089       19.96000    
         471      111049  3.5741013E-03  0.1542946       19.65000    
         472      111051  3.5104065E-03  0.1559560       19.42000    
         473      111054  3.3335751E-03  0.1577744       19.50000    
         474      111056  3.3283778E-03  0.1578886       19.91000    
         475      111057  3.7629812E-03  0.1579481       19.97000    
         476      111059  3.6070228E-03  0.1594418       19.85000    
         477      111060  3.4358383E-03  0.1595383       19.59000    
         478      111061  3.6492036E-03  0.1605802       18.98000    
         479      111064  3.4415170E-03  0.1658377       18.73000    
         480      111073  3.3535110E-03  0.1700518       19.57000    
         481      111075  4.0603471E-03  7.9443030E-02   19.94000    
         482      111076  4.0099579E-03  7.9662070E-02   19.02000    
         483      111079  3.7383121E-03  8.2181953E-02   18.63000    
         484      111081  4.2053256E-03  8.5927427E-02   19.15000    
         485      111082  4.0043653E-03  8.7903358E-02   19.92000    
         486      111086  3.8957065E-03  9.0706669E-02   20.00000    
         487      111095  3.8504743E-03  9.6080393E-02   19.58000    
         488      111096  3.7992268E-03  9.6363291E-02   19.90000    
         489      111099  3.9396286E-03  9.9213272E-02   19.70000    
         490      111100  4.3192804E-03  9.9775262E-02   19.76000    
         491      111102  4.2993338E-03  0.1010780       20.00000    
         492      111104  4.3127970E-03  0.1025241       19.37000    
         493      111107  4.2975862E-03  0.1041611       18.80000    
         494      111108  3.7446502E-03  0.1045091       19.39000    
         495      111109  3.7955977E-03  0.1051615       18.87000    
         496      111112  3.9009112E-03  0.1073651       19.66000    
         497      111114  3.8568054E-03  0.1075786       19.50000    
         498      111116  4.1501475E-03  0.1082113       19.58000    
         499      111119  3.9477851E-03  0.1109106       19.90000    
         500      111120  3.9983694E-03  0.1111995       19.23000    
         501      111122  4.1600266E-03  0.1124044       19.96000    
         502      111123  4.0941541E-03  0.1128343       19.73000    
         503      111124  3.7985609E-03  0.1129301       19.61000    
         504      111133  3.7599637E-03  0.1153992       19.92000    
         505      111134  4.4038906E-03  0.1158359       19.34000    
         506      111139  3.9865379E-03  0.1184979       19.29000    
         507      111141  3.7946424E-03  0.1185485       18.70000    
         508      111142  4.0296749E-03  0.1187105       18.71000    
